wavelength_nm,A,b
315.7,1.0394014e-05,0.00023390002000000016
318.4,9.978772000000004e-06,0.0003933809800000001
321.0,1.5152826e-05,0.00033799832000000056
323.7,1.0565668499999997e-05,0.0003308246700000004
326.4,1.9882403999999995e-05,0.00037400188000000066
329.1,1.8123398999999994e-05,0.0003033258800000008
331.8,2.0692324e-05,0.0002909791800000001
334.4,2.6746924999999995e-05,0.00042484910000000045
337.1,2.2722824e-05,0.00033083127999999993
339.8,3.1035727999999995e-05,0.0005313435600000005
342.4,3.105808699999999e-05,0.0008287608400000018
345.1,2.5600744999999997e-05,0.0008990989000000006
347.8,3.1061765e-05,0.0009100099000000009
350.4,3.138825999999998e-05,0.0005430136000000016
353.1,3.639060399999999e-05,0.0007648811800000019
355.7,3.8338490000000005e-05,0.0008927972000000005
358.4,3.5684169999999984e-05,0.0006845716000000018
361.0,4.697622499999999e-05,0.0007242557000000016
363.7,4.801079e-05,0.0009517442000000024
366.3,2.8920161000000005e-05,0.0008117324200000004
368.9,5.964847499999999e-05,0.0007041165000000006
371.6,3.1267420999999996e-05,0.0008131420200000013
374.2,4.0670019999999997e-05,0.001083233800000001
376.8,5.8154894999999994e-05,0.0012568767000000012
379.4,4.793237499999999e-05,0.0013627823000000004
382.0,7.921436999999999e-05,0.0005009160000000024
384.7,0.0001038341,0.0014649202000000022
387.3,6.042856e-05,0.001911631400000002
389.9,8.994036499999996e-05,0.0018539487000000052
392.5,9.040809499999998e-05,0.0017524107000000029
395.1,7.881338499999999e-05,0.0017973577000000014
397.7,0.00011835979500000002,0.0021293447000000024
400.3,0.00010371837499999999,0.0017633403000000022
402.9,8.404523500000001e-05,0.002210413100000002
405.4,9.499712499999997e-05,0.0023045735000000035
408.0,0.00011293438999999996,0.0013302860000000024
410.6,0.00010609393999999999,0.0019722448000000056
413.2,0.00012218127499999995,0.0021812557000000063
415.7,0.00012621827999999996,0.002356226600000003
418.3,0.00018063547999999996,0.0033901386000000106
420.9,0.000130667695,0.0021589157000000045
423.4,0.00014492608999999997,0.0027165978000000014
426.0,0.00012550357,0.004752075400000004
428.5,0.00011098444999999997,0.004023674000000004
431.1,0.00016558243999999998,0.005293473800000005
433.6,0.00013661393999999996,0.005515060800000008
436.1,0.00016047505999999996,0.0055359632000000075
438.7,0.00014917620999999994,0.008305638200000008
441.2,0.00012891470000000001,0.009120161000000002
443.7,0.00010860110000000002,0.010876876
446.2,0.0001588375999999999,0.011781026000000012
448.8,0.00012932649999999993,0.011267834000000004
451.3,0.00014981104999999998,0.013290381000000006
453.8,0.0001464374,0.012124412000000008
456.3,0.00015393189999999996,0.010473764000000007
458.8,0.00018746769999999989,0.009608162000000016
461.3,0.00013452142999999996,0.007695281600000004
463.8,0.00018729920999999998,0.008129890200000007
466.2,0.00021062240999999998,0.006810372200000006
468.7,0.00021116439999999996,0.004900499000000004
471.2,0.00026268608999999995,0.003869703800000012
473.7,0.00029574579999999993,0.0027166270000000096
476.1,0.0003550755999999999,0.002278688000000013
478.6,0.00047350359999999983,0.0012111340000000193
481.0,0.00050533337,-0.0005074505999999886
483.5,0.0006965091499999999,-0.0014351049999999877
485.9,0.0008441559499999995,-0.0027603169999999544
488.4,0.0010170041499999998,-0.006727018999999965
490.8,0.0013678611000000002,-0.00887565599999996
493.2,0.0016993734499999994,-0.013460186999999934
495.7,0.00206379115,-0.015447568999999935
498.1,0.0026376102999999995,-0.018703255999999894
500.5,0.003335200699999999,-0.025629635999999848
502.9,0.004018470799999999,-0.023652393999999858
505.3,0.005035748099999999,-0.026100387999999905
507.7,0.006028822999999998,-0.024793289999999732
510.1,0.006981036,-0.012314279999999797
512.5,0.007662342499999998,0.0049700900000004085
514.9,0.008235846999999998,0.02857998000000034
