wavelength_nm,A,b
315.7,2.8852814050000003e-05,-1.1188284999999166e-05
318.4,3.419452479999999e-05,-3.84725279999983e-05
321.0,4.3606870149999996e-05,2.4842043000000577e-05
323.7,2.7778949899999994e-05,0.00014852194800000124
326.4,5.03214653e-05,-7.485373999998043e-06
329.1,4.355227125e-05,7.937438700000058e-05
331.8,4.9481390399999976e-05,-1.0806771999997664e-05
334.4,6.624103499999999e-05,1.4909200000017035e-06
337.1,5.380627470000002e-05,-3.945365999999055e-06
339.8,7.37390005e-05,-2.4436349999998223e-05
342.4,8.70464565e-05,7.489491000000114e-05
345.1,8.306751249999998e-05,0.00010999005000000396
347.8,9.585923e-05,-5.201749999999778e-05
350.4,7.781758399999999e-05,3.524912000000232e-05
353.1,9.728486299999999e-05,3.1974400000030204e-06
355.7,0.000103238727,9.474902000000387e-05
358.4,9.083609049999996e-05,0.0001002179700000055
361.0,0.0001168877955,9.770855000000425e-05
363.7,0.0001214914685,0.00012433297000000182
366.3,8.03618305e-05,0.00016062053000000367
368.9,0.00014303418599999993,-5.0433379999991214e-05
371.6,7.671861879999999e-05,0.00015507098600000356
374.2,0.00011725488650000002,-0.00017549786999999733
376.8,0.000154657076,-9.942049999999367e-05
379.4,0.00014274840549999997,0.0001505849700000018
382.0,0.00017039725849999994,0.00036763235000000517
384.7,0.00024531514249999994,0.000303490670000014
387.3,0.00018860813949999995,-0.0002492734299999926
389.9,0.00024527948700000005,-0.00017580651999999427
392.5,0.0002329951239999999,-0.0002386820599999894
395.1,0.0002279560215,-0.000481088129999993
397.7,0.00029378389049999995,0.0003917011500000141
400.3,0.000257797347,-0.00039551341999999383
402.9,0.00023740591050000002,-0.00011962668999999431
405.4,0.000241066838,0.00026842208000000384
408.0,0.0002496453845,0.00022574599000000793
410.6,0.0002844286355,1.2482050000006773e-05
413.2,0.00029286160499999997,0.00014636008000000597
415.7,0.0003133920475,-0.0004439426699999936
418.3,0.0004439395169999998,0.00046263798000001816
420.9,0.00030098101150000003,6.572989000000853e-05
423.4,0.0003462525489999999,-8.67645799999832e-05
426.0,0.00035649909199999993,0.00036177952000001354
428.5,0.0003038678965,-0.0002882307699999868
431.1,0.00043068800849999995,0.0002754921700000145
433.6,0.00035206274049999996,-9.480922999998475e-05
436.1,0.00038661309950000004,-0.0003282224899999954
438.7,0.00042365867349999995,-0.0005672366699999854
441.2,0.00034045778549999996,-0.0003914828899999868
443.7,0.0002932126624999999,-0.00016620986999998905
446.2,0.0003944151185,0.0001275386900000145
448.8,0.000287536071,-0.00040995617999999435
451.3,0.00038636364599999994,-0.0006140038599999877
453.8,0.0003871949704999999,0.00019215341000001582
456.3,0.00034476181799999994,0.0001725019800000161
458.8,0.00041636522499999994,0.0003256308400000131
