wavelength_nm,A,b
315.7,1.0738895000000006e-05,0.0013675443000000004
318.4,9.861670000000004e-06,0.0017166987999999996
321.0,1.2137880000000001e-05,0.002193556600000001
323.7,1.0956314999999995e-05,0.0014346327000000006
326.4,1.4567424999999997e-05,0.0026086457000000004
329.1,2.0116954999999994e-05,0.0021307957000000007
331.8,1.3787105000000011e-05,0.0027793852999999998
334.4,1.804009999999999e-05,0.0034843998000000007
337.1,1.0804484999999997e-05,0.0031685839000000007
339.8,2.472577500000001e-05,0.0037283405
342.4,2.5840724999999993e-05,0.0045565675000000016
345.1,2.0342319999999995e-05,0.0045777012
347.8,3.3058720000000024e-05,0.004727118599999999
350.4,1.8868565000000012e-05,0.0042496452999999995
353.1,2.042721499999999e-05,0.005342639099999998
355.7,3.711819999999999e-05,0.004924125000000001
358.4,2.6826720000000007e-05,0.0043493758
361.0,3.885626000000006e-05,0.006206554799999998
363.7,2.351996000000002e-05,0.007331964400000002
366.3,2.728331500000002e-05,0.004027064099999999
368.9,3.432166e-05,0.007565279800000001
371.6,2.8554275e-05,0.0036400156999999993
374.2,4.264097000000002e-05,0.005459757600000001
376.8,6.173814e-05,0.007254993800000003
379.4,3.667949e-05,0.008275513600000003
382.0,6.717602e-05,0.0086483914
384.7,8.669835000000001e-05,0.012074567999999999
387.3,5.125129e-05,0.010522255800000001
389.9,6.239302999999996e-05,0.013194916600000007
392.5,8.923044000000003e-05,0.011423324800000004
395.1,5.973436999999998e-05,0.0114755914
397.7,7.66963e-05,0.017364894000000006
400.3,8.396284999999996e-05,0.013486939000000007
402.9,7.388995e-05,0.012917959000000001
405.4,8.899594999999994e-05,0.014069931000000003
408.0,8.85743e-05,0.013961996
410.6,9.399460000000001e-05,0.016432413999999996
413.2,0.0001396065000000001,0.015393485999999991
415.7,0.00018070404999999997,0.015015415
418.3,0.0002614401,0.021112475999999995
420.9,0.00025550774999999985,0.014495177000000015
423.4,0.00038902619999999985,0.013563586000000023
426.0,0.0005210795,0.015170622000000012
428.5,0.0007149852999999998,0.008430216000000015
431.1,0.0011102903499999998,0.011886641000000048
433.6,0.0015154161999999997,0.005492308000000032
436.1,0.0021042962,0.00011084000000006444
438.7,0.002932530699999999,-0.0018617959999998575
441.2,0.003948918099999999,-0.009281617999999754
443.7,0.005408747699999999,-0.016018675999999864
446.2,0.0072539710000000006,-0.011671579999999874
448.8,0.009386945499999999,-0.01332790999999972
451.3,0.012031088499999997,0.013533130000000556
453.8,0.014821822499999996,0.05953451000000049
456.3,0.0170680175,0.13526233000000093
458.8,0.018826009,0.23266458000000054
461.3,0.019198673,0.3274917600000002
463.8,0.018478278999999993,0.4158524800000007
466.2,0.017362357000000002,0.4313201400000006
468.7,0.015451382999999997,0.3967583600000004
471.2,0.013176345499999997,0.34832509000000084
473.7,0.011246303999999997,0.2792547000000002
476.1,0.009442073499999995,0.23158793000000036
478.6,0.007797809499999996,0.20080991000000045
481.0,0.006452570999999998,0.1619374200000003
483.5,0.005334721999999998,0.14896110000000012
485.9,0.004360409499999999,0.12469557000000019
488.4,0.0035497489999999996,0.09287776000000013
490.8,0.002931437499999999,0.08580517000000015
493.2,0.002404584999999999,0.06905124000000011
495.7,0.0019102232999999998,0.05463490600000001
498.1,0.0015503038999999997,0.05956113800000005
500.5,0.0012807657999999995,0.051581546000000034
502.9,0.0010760863499999994,0.046176837000000054
505.3,0.0009609500499999997,0.049053049000000015
507.7,0.0007433448500000002,0.03538250700000001
510.1,0.00068192695,0.04913775100000003
512.5,0.0005632581499999998,0.040306561000000005
514.9,0.0004190276999999998,0.03571213200000004
517.3,0.0004506738499999998,0.039451571000000026
519.7,0.00035742044999999983,0.03492570100000001
522.0,0.00032136534999999974,0.03291422100000002
524.4,0.0002905785500000002,0.036710482999999974
526.8,0.0002443764999999999,0.02938168800000002
529.1,0.00021234125000000017,0.03777461099999999
531.5,0.00015181579999999994,0.03574617400000001
533.8,0.00026157519999999985,0.028669056000000016
536.2,0.0001509094499999997,0.04401799500000003
538.5,0.00018461720000000003,0.031309888
540.8,0.00019161644999999989,0.03162054900000001
543.1,0.00018879195,0.035993997
545.5,7.802549999999987e-05,0.03191301000000001
547.8,0.00016568750000000014,0.03808891599999999
550.1,0.00011729284999999999,0.036548577000000006
552.4,0.00015718404999999998,0.034122703000000004
554.7,0.0001084268999999999,0.03728807400000001
557.0,7.175109999999979e-05,0.038945826000000024
559.3,0.00010012374999999999,0.036428449
561.5,0.00014615319999999998,0.034818846000000014
563.8,0.0001341966999999999,0.025400736000000007
566.1,0.0001230393000000001,0.03543257799999999
