wavelength_nm,A,b
315.7,1.0720060000000002e-05,0.00027554552000000023
318.4,9.759066499999998e-06,0.00041639947000000053
321.0,1.7059225999999995e-05,0.00035535814000000053
323.7,1.2147746999999999e-05,0.0002516108000000002
326.4,1.7752075999999993e-05,0.0004671096200000007
329.1,1.8884094999999997e-05,0.0003483784000000005
331.8,1.6423451e-05,0.0004561775200000003
334.4,1.9649716e-05,0.0008337248200000006
337.1,2.0544117999999995e-05,0.00048634156000000096
339.8,2.5882597999999993e-05,0.0008111945600000011
342.4,2.944132199999999e-05,0.0008234390400000013
345.1,2.8198542999999992e-05,0.0008756256600000015
347.8,3.8137736000000004e-05,0.0008138014200000007
350.4,2.327427599999999e-05,0.0011115633200000012
353.1,3.262766e-05,0.001014548
355.7,3.9316799999999996e-05,0.0008784324000000011
358.4,3.354400499999999e-05,0.0009152255000000006
361.0,4.4678565e-05,0.001066043700000002
363.7,4.6827295e-05,0.0010746527000000006
366.3,2.8449494999999996e-05,0.0007974928000000005
368.9,5.0734385000000006e-05,0.0013135363000000004
371.6,1.7377407999999996e-05,0.0011199475600000013
374.2,4.129128e-05,0.0012856254000000002
376.8,5.117038499999999e-05,0.0016966633000000011
379.4,5.325345e-05,0.0013707164000000003
382.0,7.129906999999995e-05,0.0012054542000000043
384.7,9.316299e-05,0.0020274758000000037
387.3,7.228060499999999e-05,0.0012373933000000023
389.9,9.690323999999995e-05,0.0017415808000000056
392.5,9.054404e-05,0.0016810230000000028
395.1,9.657900499999998e-05,0.0011637045000000056
397.7,0.00011353063499999999,0.0026615039000000024
400.3,9.009517e-05,0.0023985808000000037
402.9,8.881049499999996e-05,0.0021800401000000077
405.4,0.00010230567499999996,0.0017587115000000017
408.0,0.00011215682499999997,0.0015691887000000018
410.6,0.00010008964999999997,0.0027504712000000027
413.2,0.00010625262499999995,0.0030216429000000052
415.7,0.00011567402499999999,0.0032459181000000013
418.3,0.00016243663,0.0045925986000000035
420.9,0.000117508385,0.0025288405000000033
423.4,0.00015402718999999994,0.002125577000000007
426.0,0.00014721456999999995,0.0037366804000000062
428.5,0.00012847659999999997,0.003581006400000005
431.1,0.00016403704,0.006207343800000003
433.6,0.00014943233999999993,0.0054834718000000065
436.1,0.00015374412,0.006514284400000008
438.7,0.00016367980999999992,0.007931117200000011
441.2,0.00013839224,0.009202674800000003
443.7,8.560144999999997e-05,0.011719531
446.2,0.00014278615,0.013522135
448.8,0.0001072496499999999,0.012509485000000004
451.3,0.00017010939999999989,0.012272408000000009
453.8,0.0001759547499999999,0.011336461000000015
456.3,0.00015746449999999994,0.010444746000000015
458.8,0.0001667442,0.010187060000000006
461.3,8.819328000000002e-05,0.0087137176
463.8,0.00015575216999999994,0.008494556400000006
466.2,0.00015502189,0.007892137800000002
468.7,0.00010829053999999998,0.007101657800000003
471.2,0.00013306887999999992,0.006761192600000009
473.7,0.00012487996999999991,0.006206056400000006
476.1,9.263765999999998e-05,0.008085397200000004
478.6,0.00017595466999999995,0.007276512400000005
481.0,9.963493999999992e-05,0.006593603800000006
483.5,0.00014185322999999997,0.008320106600000004
485.9,0.00016523362999999993,0.00788862960000001
488.4,0.0001107066,0.008132483000000006
490.8,0.00019745945000000003,0.008822065000000002
493.2,0.00015996433999999993,0.008687638800000008
495.7,9.339939999999995e-05,0.008209951000000005
498.1,0.00014951129999999998,0.010948284000000003
500.5,0.00013161394999999993,0.01147090700000001
502.9,0.00016432909999999998,0.010603488000000006
505.3,0.00020069234999999997,0.012153659000000006
507.7,0.00010369534999999999,0.011754681000000001
510.1,0.00023632734999999995,0.014063469000000006
512.5,0.00017556359999999993,0.01400722800000001
514.9,0.00011367289999999996,0.01360331
517.3,0.00021830069999999996,0.013161152000000004
519.7,0.00013192624999999993,0.01502525500000001
522.0,0.00013746455000000006,0.015027077000000007
524.4,0.00020250729999999993,0.013400066000000007
526.8,0.0001296726999999999,0.014156784000000009
529.1,0.00018054199999999998,0.01528702000000001
531.5,0.0001591109999999999,0.01446367200000001
533.8,0.00016990044999999997,0.013237283000000002
536.2,0.0002305124499999999,0.015858521000000004
538.5,0.00015023569999999994,0.015729850000000007
540.8,0.00015081974999999996,0.015206999000000011
543.1,0.0001881673,0.015680710000000004
545.5,0.00011998589999999994,0.016421030000000007
547.8,0.00024603154999999993,0.014553909000000009
550.1,0.00017157899999999983,0.015995246000000015
552.4,0.00017736104999999995,0.017050055000000005
554.7,0.00017590614999999987,0.016431891000000004
557.0,0.00021500289999999995,0.015490070000000007
559.3,0.00018273824999999995,0.017032497000000008
561.5,0.00016930839999999988,0.018304490000000003
563.8,8.704679999999995e-05,0.017849852000000006
566.1,0.00020362464999999983,0.01654182700000001
568.3,0.00015917035,0.017737829000000004
570.6,0.0001738744499999999,0.016593653000000014
572.9,0.0002294532,0.020664237999999998
575.1,0.00018305704999999997,0.016800472999999996
577.3,0.0002232274499999998,0.01638997700000002
579.6,0.00024549485,0.018281319
581.8,0.00018383279999999985,0.01886864200000001
584.0,0.00025566639999999996,0.02019349800000001
586.2,0.00023135179999999992,0.01916849400000001
588.5,0.00026008714999999993,0.019471911000000005
590.7,0.0003345317499999999,0.019715049000000016
592.9,0.00032767625000000003,0.022162806999999996
595.1,0.0004832975999999997,0.022472744000000024
597.2,0.0007109253499999998,0.025914167000000043
599.4,0.0009842169999999997,0.027609200000000028
601.6,0.0015645734,0.026248736000000012
603.8,0.0021760135999999994,0.027547352000000074
605.9,0.0030279412999999985,0.030755936000000185
608.1,0.004145935999999999,0.03161910000000017
610.2,0.005365289499999999,0.03255675000000013
612.4,0.006959928499999999,0.03835375000000019
614.5,0.008809972499999999,0.04827221000000009
616.7,0.010877716999999997,0.05650732000000049
618.8,0.013456552499999998,0.06827731000000047
620.9,0.015976127499999996,0.08589479000000046
623.0,0.018817063499999998,0.09735639000000057
625.1,0.021757541499999998,0.09836731000000067
627.2,0.024366118999999988,0.0862838800000012
629.3,0.026313479999999997,0.06061510000000063
631.4,0.027064741999999996,0.006827540000001139
633.5,0.0257684395,-0.07829986999999955
635.6,0.022676588499999994,-0.13654006999999935
637.7,0.018278872499999994,-0.15460958999999916
639.7,0.013698948,-0.1370900599999997
641.8,0.009877753999999997,-0.10426039999999959
643.9,0.0071090391999999985,-0.07526054599999973
645.9,0.0051046461,-0.04873754799999982
647.9,0.0037052777999999997,-0.033816433999999805
650.0,0.0026876350499999997,-0.023971340999999927
652.0,0.0019783637999999997,-0.012133697999999936
654.0,0.0014421376499999998,-0.005565024999999936
656.0,0.00109826965,-0.00020315099999997576
658.1,0.0009250365999999997,0.0030448680000000313
660.1,0.0007010088999999999,0.0023765060000000247
662.1,0.0005588619999999999,0.005817192000000026
664.1,0.0005370539999999999,0.007664636000000016
666.0,0.0004449807999999999,0.004735952000000023
668.0,0.00043341515000000003,0.006665643000000004
670.0,0.00033390905,0.007696223000000011
672.0,0.00025930094999999996,0.007340131000000004
673.9,0.00033124900000000004,0.006857868000000012
675.9,0.00027249384999999997,0.008986199000000007
677.8,0.00023612024999999988,0.00923021900000001
679.8,0.0002899552999999999,0.00895808400000001
681.7,0.00019563903999999998,0.00719837280000001
683.6,0.00030205969999999994,0.008610210000000009
685.5,0.00022511789999999997,0.009425786000000005
687.5,0.00024583647999999996,0.006277194600000009
689.4,0.0002326617499999999,0.008369311000000013
691.3,0.00014708270999999994,0.006629424200000006
693.2,0.0002204990499999999,0.005881813000000013
695.1,0.0003059395899999999,0.00767860480000001
696.9,0.00017179943,0.006286853600000004
698.8,0.00025851658999999995,0.005333423800000004
700.7,0.00020842326999999996,0.00688624940000001
702.6,0.00016396836999999994,0.005142697400000007
704.4,0.00028974016999999994,0.0072445174000000095
706.3,0.00018301850999999998,0.005641487200000006
708.1,0.00021395265999999997,0.005807739200000011
710.0,0.00027112533999999993,0.007055631800000009
711.8,0.0001315435699999999,0.006600827400000008
713.6,0.00022151592999999998,0.007777198600000005
715.4,0.00017662997999999994,0.004334463600000009
717.2,0.00019292500000000001,0.005330595000000001
719.1,0.00024494563999999993,0.00529158480000001
720.9,0.00013214439999999992,0.0040115474000000095
722.6,0.0002076998599999999,0.00568003220000001
724.4,0.0002530624699999999,0.007120244400000012
726.2,0.00017278136999999998,0.005298484400000005
728.0,0.00024307429999999994,0.006422257000000009
729.8,0.00018408955999999995,0.004654785200000003
