wavelength_nm,A,b
315.7,3.271119539999999e-05,6.168478200000117e-05
318.4,3.832862344999999e-05,1.3552309000001044e-05
321.0,4.7081636700000006e-05,0.00011532826400000119
323.7,3.7108303199999996e-05,6.0571362000001454e-05
326.4,5.436740919999999e-05,0.00013139932400000159
329.1,5.1921551599999997e-05,5.068296200000137e-05
331.8,5.654074359999998e-05,0.00011583641200000268
334.4,7.386598250000002e-05,7.789133000000091e-05
337.1,6.29087621e-05,0.0001192008620000021
339.8,8.5340825e-05,8.896000000000152e-05
342.4,9.096028299999998e-05,0.00032581774000000247
345.1,9.228450949999997e-05,0.0001316311500000039
347.8,9.68624785e-05,0.0004377236300000047
350.4,9.184399999999998e-05,-3.9200399999970955e-06
353.1,0.0001064836175,0.00018539133000000418
355.7,0.00011211938349999999,0.0003008521100000026
358.4,0.000102312255,0.00021502318000000278
361.0,0.00012765392349999997,0.00013378243000000282
363.7,0.0001310301765,0.0002612671900000069
366.3,0.0001001175855,-4.623476999999671e-05
368.9,0.00015197375300000002,0.0003714073800000026
371.6,9.48320775e-05,0.00015484745000000251
374.2,0.00013312647549999998,8.003845000000378e-05
376.8,0.00015857328350000002,0.0006281706700000042
379.4,0.00016254504849999997,0.00010042887000000705
382.0,0.00018623903699999998,0.0004993850400000104
384.7,0.0002457059355,0.0012376195100000072
387.3,0.00020087493450000004,0.00037452567000000265
389.9,0.00024473895599999996,0.0006459442600000042
392.5,0.0002361569215,0.0010005748300000057
395.1,0.00022244226949999998,0.00040152475000000795
397.7,0.00029795615699999996,0.0013856415600000034
400.3,0.000261770313,0.0007989758200000122
402.9,0.0002685746355,4.575533000000321e-05
405.4,0.000270106466,0.0004875358000000129
408.0,0.0002772667815,0.00026589055000000443
410.6,0.000306224249,0.0006199026200000077
413.2,0.0003172381819999999,0.0008341178600000207
415.7,0.000344797176,-6.778363999999245e-05
418.3,0.0004500717079999998,0.0018816807600000184
420.9,0.0003210960285,0.0009293111100000063
423.4,0.0003693443650000001,0.000727929580000003
426.0,0.0003774066979999999,0.0012764944600000146
428.5,0.0003338800344999999,0.0006087995900000122
431.1,0.0004630532799999999,0.0010613132000000095
433.6,0.00037269431899999994,0.001454182680000017
436.1,0.00039708500299999997,0.0010414636600000148
438.7,0.0004381977309999999,0.001246093220000022
441.2,0.00036538771050000004,0.0002813124700000104
443.7,0.00033641930149999995,8.677175000000925e-05
446.2,0.0004087365439999999,0.0015374251800000084
448.8,0.00031359367900000003,0.0003322866200000071
451.3,0.0004014187255,0.0010012242900000066
453.8,0.0003977864830000001,0.0017956229600000124
456.3,0.00036894025100000003,0.0006150998400000082
458.8,0.00043562448999999995,0.0012602712000000203
461.3,0.00029173689450000007,0.00041416855000001035
463.8,0.000392776013,0.0010553099600000152
466.2,0.00037759432299999993,0.0012133819600000087
468.7,0.0003180102449999999,0.00032080342000001094
471.2,0.00033191931049999986,0.001465270290000017
473.7,0.0003247701284999999,0.00040483769000001135
476.1,0.000354946857,0.00023700508000001156
478.6,0.000447833833,0.0013063528600000096
481.0,0.0003166749209999999,0.00047705762000000877
483.5,0.000415842197,0.0011328520400000043
485.9,0.0004309474659999999,0.0018032445200000147
488.4,0.00032511568249999994,0.0007027047500000094
490.8,0.0004830575999999999,0.00157098510000002
493.2,0.00038830646099999994,0.0009335028200000123
495.7,0.00026595671599999993,0.0004187770800000116
