timestamp,Lamp 1_%,Lamp 2_%,Lamp 3_%,Lamp 4_%,Lamp 5_%,Lamp 6_%
2024-01-01 08:55:00,2205.259882376256,1390.0733306821003,7755.324056689371,6312.2683761871385,571.0578987231057,21.04182410044127
2024-01-01 09:00:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:05:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:10:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:15:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:20:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:25:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:30:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:35:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:40:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:45:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:50:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 09:55:00,2352.5804904711517,1482.9360585669947,8273.412226312876,6733.9543747715925,609.2069611395627,22.44750619109925
2024-01-01 10:00:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:05:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:10:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:15:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
2024-01-01 10:20:00,2459.6477941155467,1550.4253393422593,8649.940018920928,7040.42054699883,636.9323235468427,23.46910522720301
